"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Inlinks","Response Time","Redirect URL","Redirect Type"
"https://offlimits.co.in/collections/mens-bestsellers?sort_by=best-selling","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/mens-bestsellers?sort_by=price-ascending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/size-13-shoes","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","0","0.111","",""
"https://offlimits.co.in/collections/men-basketball?sort_by=price-ascending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/men-basketball?sort_by=price-descending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/men-basketball?sort_by=best-selling","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/men-lifestyle-recover-kicks?sort_by=price-descending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/men-lifestyle-recover-kicks?sort_by=price-ascending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/men-lifestyle-recover-kicks?sort_by=best-selling","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/women-tshirts-graphic-tees?sort_by=price-ascending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/women-tshirts-graphic-tees?sort_by=price-descending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/women-tshirts-graphic-tees?sort_by=best-selling","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/women-shorts?sort_by=price-ascending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/women-shorts?sort_by=best-selling","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/women-shorts?sort_by=price-descending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/women-sneakers?sort_by=price-descending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/women-sneakers?sort_by=price-ascending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/women-sneakers?sort_by=best-selling","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/new-arrivals-2026?sort_by=price-ascending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
