"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Hash","Length","Canonical Link Element 1","URL Encoded Address"
"https://offlimits.co.in/cdn/shop/files/ORM-79503_2.jpg?v=1777890236","image/jpeg","200","OK","Indexable","","","67","","https://offlimits.co.in/cdn/shop/files/ORM-79503_2.jpg?v=1777890236"
"https://offlimits.co.in/cdn/shop/files/ORM-79503_3.jpg?v=1777890237","image/jpeg","200","OK","Indexable","","","67","","https://offlimits.co.in/cdn/shop/files/ORM-79503_3.jpg?v=1777890237"
"https://offlimits.co.in/collections/men-track-suits/products/mens-northman-track-suit-otm-350-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","96","","https://offlimits.co.in/collections/men-track-suits/products/mens-northman-track-suit-otm-350-01"
"https://offlimits.co.in/cdn/shop/files/ORM-79503_5.jpg?v=1777890237","image/jpeg","200","OK","Indexable","","","67","","https://offlimits.co.in/cdn/shop/files/ORM-79503_5.jpg?v=1777890237"
"https://offlimits.co.in/cdn/shop/files/ORM-79503_4.jpg?v=1777890237","image/jpeg","200","OK","Indexable","","","67","","https://offlimits.co.in/cdn/shop/files/ORM-79503_4.jpg?v=1777890237"
"https://offlimits.co.in/collections/men-track-suits/products/mens-zl-cns-fo-ts-4-otm-202-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","91","","https://offlimits.co.in/collections/men-track-suits/products/mens-zl-cns-fo-ts-4-otm-202-01"
"https://offlimits.co.in/collections/men-track-suits/products/mens-pcf-cns-fo-hooded-full-zipper-tracksuits-otm-332-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","117","","https://offlimits.co.in/collections/men-track-suits/products/mens-pcf-cns-fo-hooded-full-zipper-tracksuits-otm-332-01"
"https://offlimits.co.in/collections/men-track-suits?sort_by=price-ascending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","75","","https://offlimits.co.in/collections/men-track-suits?sort_by=price-ascending"
"https://offlimits.co.in/cdn/shop/files/ORM-79503_8.jpg?v=1777890237","image/jpeg","200","OK","Indexable","","","67","","https://offlimits.co.in/cdn/shop/files/ORM-79503_8.jpg?v=1777890237"
"https://offlimits.co.in/collections/men-track-suits/products/evermove-tracksuit-otm-366-03","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","90","","https://offlimits.co.in/collections/men-track-suits/products/evermove-tracksuit-otm-366-03"
"https://offlimits.co.in/collections/men-track-suits/products/evermove-tracksuit-otm-366-04","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","90","","https://offlimits.co.in/collections/men-track-suits/products/evermove-tracksuit-otm-366-04"
"https://offlimits.co.in/collections/men-track-suits/products/evermove-tracksuit-otm-366-02","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","90","","https://offlimits.co.in/collections/men-track-suits/products/evermove-tracksuit-otm-366-02"
"https://offlimits.co.in/collections/men-track-suits/products/mens-core-zipper-tracksuits-otm-337-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","99","","https://offlimits.co.in/collections/men-track-suits/products/mens-core-zipper-tracksuits-otm-337-01"
"https://offlimits.co.in/cdn/shop/files/ORM-79503_1_80x80.jpg?v=1777890237","image/jpeg","200","OK","Indexable","","","73","","https://offlimits.co.in/cdn/shop/files/ORM-79503_1_80x80.jpg?v=1777890237"
"https://offlimits.co.in/collections/men-track-suits/products/mens-sonic-track-suit-otm-341-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","93","","https://offlimits.co.in/collections/men-track-suits/products/mens-sonic-track-suit-otm-341-01"
"https://offlimits.co.in/collections/men-track-suits/products/otm-161-02-mens-sp-cns-stripe-hood-ts-white-navy-otm-161-02","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","120","","https://offlimits.co.in/collections/men-track-suits/products/otm-161-02-mens-sp-cns-stripe-hood-ts-white-navy-otm-161-02"
"https://offlimits.co.in/collections/men-track-suits/products/mens-sonic-track-suit-otm-341-02","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","93","","https://offlimits.co.in/collections/men-track-suits/products/mens-sonic-track-suit-otm-341-02"
"https://offlimits.co.in/collections/men-track-suits/products/mens-pcf-cns-hood-mnm-zipper-tracksuits-otm-326-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","111","","https://offlimits.co.in/collections/men-track-suits/products/mens-pcf-cns-hood-mnm-zipper-tracksuits-otm-326-01"
"https://offlimits.co.in/collections/men-track-suits/products/mens-pcf-back-to-basics-hood-ts-otm-207-02","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","103","","https://offlimits.co.in/collections/men-track-suits/products/mens-pcf-back-to-basics-hood-ts-otm-207-02"
"https://offlimits.co.in/collections/men-track-suits/products/otm-87-01-mens-camo-cns-ts-black-grey","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","98","","https://offlimits.co.in/collections/men-track-suits/products/otm-87-01-mens-camo-cns-ts-black-grey"
"https://offlimits.co.in/collections/men-track-suits/products/mens-dt-cns-hooded-tracksuits-otm-335-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","101","","https://offlimits.co.in/collections/men-track-suits/products/mens-dt-cns-hooded-tracksuits-otm-335-01"
"https://offlimits.co.in/collections/men-track-suits/products/mens-camo-cns-ts-otm-87-02","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","87","","https://offlimits.co.in/collections/men-track-suits/products/mens-camo-cns-ts-otm-87-02"
"https://offlimits.co.in/collections/men-track-suits/products/mens-nsl-core-ts-otm-322-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","88","","https://offlimits.co.in/collections/men-track-suits/products/mens-nsl-core-ts-otm-322-01"
"https://offlimits.co.in/collections/men-track-suits/products/mens-pcf-cns-2-zipper-tracksuits-otm-324-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","104","","https://offlimits.co.in/collections/men-track-suits/products/mens-pcf-cns-2-zipper-tracksuits-otm-324-01"
"https://offlimits.co.in/collections/men-track-suits/products/mens-pcf-cns-half-zip-hooded-tracksuits-otm-333-02","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","111","","https://offlimits.co.in/collections/men-track-suits/products/mens-pcf-cns-half-zip-hooded-tracksuits-otm-333-02"
"https://offlimits.co.in/collections/men-track-suits/products/mens-pcf-cns-half-zip-hooded-tracksuits-otm-333-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","111","","https://offlimits.co.in/collections/men-track-suits/products/mens-pcf-cns-half-zip-hooded-tracksuits-otm-333-01"
"https://offlimits.co.in/collections/men-track-suits/products/mens-pcf-cns-ts-3-zipper-tracksuits-otm-336-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","107","","https://offlimits.co.in/collections/men-track-suits/products/mens-pcf-cns-ts-3-zipper-tracksuits-otm-336-01"
"https://offlimits.co.in/collections/men-track-suits/products/mens-ninja-track-suit-otm-342-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","93","","https://offlimits.co.in/collections/men-track-suits/products/mens-ninja-track-suit-otm-342-01"
"https://offlimits.co.in/collections/men-track-suits?sort_by=price-descending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","76","","https://offlimits.co.in/collections/men-track-suits?sort_by=price-descending"
"https://offlimits.co.in/collections/men-track-suits/products/mens-pct-cns-hood-ts-2-otm-273-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","94","","https://offlimits.co.in/collections/men-track-suits/products/mens-pct-cns-hood-ts-2-otm-273-01"
"https://offlimits.co.in/collections/men-track-suits/products/mens-core-cns-zipper-tracksuits-otm-331-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","103","","https://offlimits.co.in/collections/men-track-suits/products/mens-core-cns-zipper-tracksuits-otm-331-01"
"https://offlimits.co.in/collections/track-suit","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","46","","https://offlimits.co.in/collections/track-suit"
"https://offlimits.co.in/collections/men-track-suits/products/elan-track-suit-ots-02-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","86","","https://offlimits.co.in/collections/men-track-suits/products/elan-track-suit-ots-02-01"
"https://offlimits.co.in/collections/men-track-suits/products/elan-track-suit-ots-02-02","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","86","","https://offlimits.co.in/collections/men-track-suits/products/elan-track-suit-ots-02-02"
"https://offlimits.co.in/collections/men-track-suits/products/mens-gym-buddy-track-suit-otm-340-02","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","97","","https://offlimits.co.in/collections/men-track-suits/products/mens-gym-buddy-track-suit-otm-340-02"
"https://offlimits.co.in/collections/men-track-suits/products/mens-gym-buddy-track-suit-otm-340-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","97","","https://offlimits.co.in/collections/men-track-suits/products/mens-gym-buddy-track-suit-otm-340-01"
"https://offlimits.co.in/collections/men-track-suits/products/mens-pcf-tokyo-club-hooded-tracksuits-otm-323-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","109","","https://offlimits.co.in/collections/men-track-suits/products/mens-pcf-tokyo-club-hooded-tracksuits-otm-323-01"
"https://offlimits.co.in/collections/men-track-suits/products/mens-pcf-tokyo-club-hooded-tracksuits-otm-323-02","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","109","","https://offlimits.co.in/collections/men-track-suits/products/mens-pcf-tokyo-club-hooded-tracksuits-otm-323-02"
"https://offlimits.co.in/collections/men-track-suits/products/mens-pcf-cns-2-zipper-tracksuits-otm-325-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","104","","https://offlimits.co.in/collections/men-track-suits/products/mens-pcf-cns-2-zipper-tracksuits-otm-325-01"
"https://offlimits.co.in/collections/men-track-suits/products/mens-sp-cns-sop-zipper-tracksuits-otm-328-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","105","","https://offlimits.co.in/collections/men-track-suits/products/mens-sp-cns-sop-zipper-tracksuits-otm-328-01"
"https://offlimits.co.in/collections/men-track-suits/products/mens-snow-track-suit-otm-349-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","92","","https://offlimits.co.in/collections/men-track-suits/products/mens-snow-track-suit-otm-349-01"
"https://offlimits.co.in/collections/men-track-suits/products/mens-dt-piping-core-ts-otm-329-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","94","","https://offlimits.co.in/collections/men-track-suits/products/mens-dt-piping-core-ts-otm-329-01"
"https://offlimits.co.in/collections/men-track-suits/products/mens-pss-core-hood-fo-plus-size-hooded-tracksuits","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","110","","https://offlimits.co.in/collections/men-track-suits/products/mens-pss-core-hood-fo-plus-size-hooded-tracksuits"
"https://offlimits.co.in/collections/men-track-suits/products/mens-oliver-track-suit-otm-344-02","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","94","","https://offlimits.co.in/collections/men-track-suits/products/mens-oliver-track-suit-otm-344-02"
"https://offlimits.co.in/collections/men-track-suits/products/mens-bolt-track-suit-otm-345-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","92","","https://offlimits.co.in/collections/men-track-suits/products/mens-bolt-track-suit-otm-345-01"
"https://offlimits.co.in/collections/men-track-suits/products/mens-tabard-track-suit-otm-343-02","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","94","","https://offlimits.co.in/collections/men-track-suits/products/mens-tabard-track-suit-otm-343-02"
"https://offlimits.co.in/collections/men-track-suits?sort_by=best-selling","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","72","","https://offlimits.co.in/collections/men-track-suits?sort_by=best-selling"
"https://offlimits.co.in/collections/men-track-suits/products/mens-zeus-zipper-tracksuits-otm-339-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","99","","https://offlimits.co.in/collections/men-track-suits/products/mens-zeus-zipper-tracksuits-otm-339-01"
"https://offlimits.co.in/collections/men-track-suits/products/mens-zeus-zipper-tracksuits-otm-339-02","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","99","","https://offlimits.co.in/collections/men-track-suits/products/mens-zeus-zipper-tracksuits-otm-339-02"
"https://offlimits.co.in/collections/men-track-suits/products/mens-core-cns-zipper-tracksuits-otm-338-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","103","","https://offlimits.co.in/collections/men-track-suits/products/mens-core-cns-zipper-tracksuits-otm-338-01"
"https://offlimits.co.in/collections/men-track-suits/products/mens-nsl-chev-ts-otm-185-04","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","88","","https://offlimits.co.in/collections/men-track-suits/products/mens-nsl-chev-ts-otm-185-04"
"https://offlimits.co.in/collections/men-track-suits/products/mens-tabard-track-suit-otm-343-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","94","","https://offlimits.co.in/collections/men-track-suits/products/mens-tabard-track-suit-otm-343-01"
"https://offlimits.co.in/collections/men-track-suits/products/mens-oliver-track-suit-otm-344-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","94","","https://offlimits.co.in/collections/men-track-suits/products/mens-oliver-track-suit-otm-344-01"
"https://offlimits.co.in/collections/men-track-suits/products/mens-nsl-chev-ts-otm-185-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","88","","https://offlimits.co.in/collections/men-track-suits/products/mens-nsl-chev-ts-otm-185-01"
"https://offlimits.co.in/collections/men-track-suits/products/mens-nsl-chev-ts-otm-185-03","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","88","","https://offlimits.co.in/collections/men-track-suits/products/mens-nsl-chev-ts-otm-185-03"
"https://offlimits.co.in/collections/men-track-suits/products/mens-nsl-chev-ts-otm-185-02","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","88","","https://offlimits.co.in/collections/men-track-suits/products/mens-nsl-chev-ts-otm-185-02"
"https://offlimits.co.in/collections/mens-shoes","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","46","","https://offlimits.co.in/collections/mens-shoes"
"https://offlimits.co.in/collections/basketball-boots/products/gladiator-explorex-off-white-tan-ocm-724-06","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","105","","https://offlimits.co.in/collections/basketball-boots/products/gladiator-explorex-off-white-tan-ocm-724-06"
"https://offlimits.co.in/collections/basketball-boots/products/gladiator-explorex-black-ocm-724-02","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","97","","https://offlimits.co.in/collections/basketball-boots/products/gladiator-explorex-black-ocm-724-02"
"https://offlimits.co.in/collections/basketball-boots/products/legacy-23-black-honey-ocm-829-02","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","94","","https://offlimits.co.in/collections/basketball-boots/products/legacy-23-black-honey-ocm-829-02"
"https://offlimits.co.in/collections/basketball-boots/products/s-w-a-t-sports-edition-panda-black-white-orm-599-08","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","113","","https://offlimits.co.in/collections/basketball-boots/products/s-w-a-t-sports-edition-panda-black-white-orm-599-08"
"https://offlimits.co.in/collections/basketball-boots/products/s-w-a-t-sports-edition-black-off-white-ocm-689-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","111","","https://offlimits.co.in/collections/basketball-boots/products/s-w-a-t-sports-edition-black-off-white-ocm-689-01"
"https://offlimits.co.in/collections/basketball-boots/products/s-w-a-t-trail-edition-sage-green-black-ocm-681-02","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","111","","https://offlimits.co.in/collections/basketball-boots/products/s-w-a-t-trail-edition-sage-green-black-ocm-681-02"
"https://offlimits.co.in/collections/basketball-boots?sort_by=price-descending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","77","","https://offlimits.co.in/collections/basketball-boots?sort_by=price-descending"
"https://offlimits.co.in/collections/basketball-boots/products/rider-off-white-h-blue-ocm-635-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","95","","https://offlimits.co.in/collections/basketball-boots/products/rider-off-white-h-blue-ocm-635-01"
"https://offlimits.co.in/collections/basketball-boots/products/baseline-23-charlotte-hornetscharlotte-hornetspurple-teal-black-ocm-828-05","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","136","","https://offlimits.co.in/collections/basketball-boots/products/baseline-23-charlotte-hornetscharlotte-hornetspurple-teal-black-ocm-828-05"
"https://offlimits.co.in/collections/basketball-boots/products/legacy-23-off-white-honey-ocm-829-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","98","","https://offlimits.co.in/collections/basketball-boots/products/legacy-23-off-white-honey-ocm-829-01"
"https://offlimits.co.in/collections/basketball-boots/products/gazoo-orm-538-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","78","","https://offlimits.co.in/collections/basketball-boots/products/gazoo-orm-538-01"
"https://offlimits.co.in/collections/basketball-boots/products/swat-orm-600-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","77","","https://offlimits.co.in/collections/basketball-boots/products/swat-orm-600-01"
"https://offlimits.co.in/collections/basketball-boots/products/swat-orm-600-02","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","77","","https://offlimits.co.in/collections/basketball-boots/products/swat-orm-600-02"
"https://offlimits.co.in/collections/basketball-boots/products/swat-orm-600-03","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","77","","https://offlimits.co.in/collections/basketball-boots/products/swat-orm-600-03"
"https://offlimits.co.in/collections/basketball-boots/products/gazoo-black-grey-orm-538-02","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","89","","https://offlimits.co.in/collections/basketball-boots/products/gazoo-black-grey-orm-538-02"
"https://offlimits.co.in/collections/basketball-boots/products/zoom-max-orm-429-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","81","","https://offlimits.co.in/collections/basketball-boots/products/zoom-max-orm-429-01"
"https://offlimits.co.in/collections/basketball-boots/products/s-w-a-t-sports-edition-off-white-beige-orm-599-14","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","111","","https://offlimits.co.in/collections/basketball-boots/products/s-w-a-t-sports-edition-off-white-beige-orm-599-14"
"https://offlimits.co.in/collections/basketball-boots/products/hangman-crazy-horse-tan-orm-436-06","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","96","","https://offlimits.co.in/collections/basketball-boots/products/hangman-crazy-horse-tan-orm-436-06"
"https://offlimits.co.in/collections/basketball-boots/products/baseline-23-philly-76ers-off-white-r-blue-ocm-828-03","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","114","","https://offlimits.co.in/collections/basketball-boots/products/baseline-23-philly-76ers-off-white-r-blue-ocm-828-03"
"https://offlimits.co.in/collections/basketball-boots/products/piston-black-red-1-ocm-642-03","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","91","","https://offlimits.co.in/collections/basketball-boots/products/piston-black-red-1-ocm-642-03"
"https://offlimits.co.in/collections/basketball-boots/products/baseline-23-milwaukee-bucks-beige-green-ocm-828-06","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","112","","https://offlimits.co.in/collections/basketball-boots/products/baseline-23-milwaukee-bucks-beige-green-ocm-828-06"
"https://offlimits.co.in/collections/basketball-boots/products/hellrider-black-dk-grey-ocm-883-03","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","96","","https://offlimits.co.in/collections/basketball-boots/products/hellrider-black-dk-grey-ocm-883-03"
"https://offlimits.co.in/collections/basketball-boots/products/hellrider-beige-black-ocm-883-02","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","94","","https://offlimits.co.in/collections/basketball-boots/products/hellrider-beige-black-ocm-883-02"
"https://offlimits.co.in/collections/basketball-boots/products/legacy-23-grey-lime-punch-ocm-829-04","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","98","","https://offlimits.co.in/collections/basketball-boots/products/legacy-23-grey-lime-punch-ocm-829-04"
"https://offlimits.co.in/collections/basketball-boots/products/hangman-orm-436-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","80","","https://offlimits.co.in/collections/basketball-boots/products/hangman-orm-436-01"
"https://offlimits.co.in/collections/basketball-boots/products/s-w-a-t-sports-edition-olive-black-orm-599-12","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","107","","https://offlimits.co.in/collections/basketball-boots/products/s-w-a-t-sports-edition-olive-black-orm-599-12"
"https://offlimits.co.in/collections/basketball-boots/products/griffith-off-white-red-ocm-830-08","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","95","","https://offlimits.co.in/collections/basketball-boots/products/griffith-off-white-red-ocm-830-08"
"https://offlimits.co.in/collections/basketball-boots/products/legacy-23-royal-blue-yellow-ocm-829-05","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","100","","https://offlimits.co.in/collections/basketball-boots/products/legacy-23-royal-blue-yellow-ocm-829-05"
"https://offlimits.co.in/collections/basketball-boots?sort_by=price-ascending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","76","","https://offlimits.co.in/collections/basketball-boots?sort_by=price-ascending"
"https://offlimits.co.in/collections/basketball-boots/products/s-w-a-t-sports-edition-off-white-red-orm-599-10","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","109","","https://offlimits.co.in/collections/basketball-boots/products/s-w-a-t-sports-edition-off-white-red-orm-599-10"
"https://offlimits.co.in/collections/basketball-boots/products/gladiator-explorex-off-white-ocm-724-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","101","","https://offlimits.co.in/collections/basketball-boots/products/gladiator-explorex-off-white-ocm-724-01"
"https://offlimits.co.in/collections/basketball-boots/products/gladiator-explorex-off-white-navy-ocm-724-07","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","106","","https://offlimits.co.in/collections/basketball-boots/products/gladiator-explorex-off-white-navy-ocm-724-07"
"https://offlimits.co.in/collections/basketball-boots/products/griffith-off-white-royal-blue-ocm-830-07","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","102","","https://offlimits.co.in/collections/basketball-boots/products/griffith-off-white-royal-blue-ocm-830-07"
"https://offlimits.co.in/collections/basketball-boots/products/gladiator-explorex-transformative-teal-ocm-724-04","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","111","","https://offlimits.co.in/collections/basketball-boots/products/gladiator-explorex-transformative-teal-ocm-724-04"
"https://offlimits.co.in/collections/basketball-boots/products/griffith-panda-ocm-830-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","87","","https://offlimits.co.in/collections/basketball-boots/products/griffith-panda-ocm-830-01"
"https://offlimits.co.in/collections/basketball-boots/products/gladiator-explorex-beige-ocm-724-10","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","97","","https://offlimits.co.in/collections/basketball-boots/products/gladiator-explorex-beige-ocm-724-10"
"https://offlimits.co.in/collections/basketball-boots/products/hoop-black-orm-867-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","83","","https://offlimits.co.in/collections/basketball-boots/products/hoop-black-orm-867-01"
"https://offlimits.co.in/collections/basketball-boots/products/piston-off-white-black-red-ocm-642-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","99","","https://offlimits.co.in/collections/basketball-boots/products/piston-off-white-black-red-ocm-642-01"
"https://offlimits.co.in/collections/basketball-boots/products/s-w-a-t-sports-edition-sugar-swizzle-tan-orm-599-06","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","113","","https://offlimits.co.in/collections/basketball-boots/products/s-w-a-t-sports-edition-sugar-swizzle-tan-orm-599-06"
"https://offlimits.co.in/collections/basketball-boots/products/s-w-a-t-sports-edition-blue-orm-599-11","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","100","","https://offlimits.co.in/collections/basketball-boots/products/s-w-a-t-sports-edition-blue-orm-599-11"
"https://offlimits.co.in/collections/basketball-boots/products/swat-orm-599-02","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","77","","https://offlimits.co.in/collections/basketball-boots/products/swat-orm-599-02"
"https://offlimits.co.in/collections/basketball-boots/products/swat-orm-599-04","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","77","","https://offlimits.co.in/collections/basketball-boots/products/swat-orm-599-04"
"https://offlimits.co.in/collections/basketball-boots/products/baseline-23-chicago-bulls-off-white-red-black-ocm-828-04","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","118","","https://offlimits.co.in/collections/basketball-boots/products/baseline-23-chicago-bulls-off-white-red-black-ocm-828-04"
"https://offlimits.co.in/collections/basketball-boots?sort_by=best-selling","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","73","","https://offlimits.co.in/collections/basketball-boots?sort_by=best-selling"
"https://offlimits.co.in/collections/basketball-boots/products/swat-orm-599-03","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","77","","https://offlimits.co.in/collections/basketball-boots/products/swat-orm-599-03"
"https://offlimits.co.in/collections/basketball-boots/products/griffith-off-white-green-ocm-830-09","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","97","","https://offlimits.co.in/collections/basketball-boots/products/griffith-off-white-green-ocm-830-09"
"https://offlimits.co.in/collections/basketball-boots/products/gladiator-explorex-off-white-bottle-green-ocm-724-05","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","114","","https://offlimits.co.in/collections/basketball-boots/products/gladiator-explorex-off-white-bottle-green-ocm-724-05"
"https://offlimits.co.in/collections/basketball-boots/products/s-w-a-t-trail-edition-dark-olive-black-ocm-681-03","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","111","","https://offlimits.co.in/collections/basketball-boots/products/s-w-a-t-trail-edition-dark-olive-black-ocm-681-03"
"https://offlimits.co.in/collections/basketball-boots/products/s-w-a-t-trail-edition-sage-green-white-black-ocm-681-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","117","","https://offlimits.co.in/collections/basketball-boots/products/s-w-a-t-trail-edition-sage-green-white-black-ocm-681-01"
"https://offlimits.co.in/collections/men-shorts?sort_by=best-selling","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","67","","https://offlimits.co.in/collections/men-shorts?sort_by=best-selling"
"https://offlimits.co.in/collections/men-shorts?sort_by=price-ascending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","70","","https://offlimits.co.in/collections/men-shorts?sort_by=price-ascending"
"https://offlimits.co.in/collections/basketball-boots/products/hellrider-light-grey-black-ocm-883-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","99","","https://offlimits.co.in/collections/basketball-boots/products/hellrider-light-grey-black-ocm-883-01"
