"Address","Content Type","Status Code","Status","HTTP Version","Indexability","Indexability Status","Canonical Link Element 1","Meta Robots 1","X-Robots-Tag 1"
"https://offlimits.co.in/cdn/shop/files/DSC_9000_2.jpg?v=1786965891","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/DSC_8998_dea74428-429a-467e-8d7f-736c81347ac2.jpg?v=1786965890","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/collections/mens-running-gym-shoes/products/gladiator-light-grey-orm-661-06","text/html; charset=utf-8","200","OK","1.1","Non-Indexable","Canonicalised","https://offlimits.co.in/products/gladiator-light-grey-orm-661-06","max-image-preview:large",""
"https://offlimits.co.in/collections/low-top-shoes-for-men/products/speed-cat-crazy-horse-tan-ocm-062-04","text/html; charset=utf-8","200","OK","1.1","Non-Indexable","Canonicalised","https://offlimits.co.in/products/speed-cat-crazy-horse-tan-ocm-062-04","max-image-preview:large",""
"https://offlimits.co.in/collections/men-lifestyle-recover-kicks/products/magnum-black-ocm-750-02","text/html; charset=utf-8","200","OK","1.1","Non-Indexable","Canonicalised","https://offlimits.co.in/products/magnum-black-ocm-750-02","max-image-preview:large",""
"https://offlimits.co.in/collections/men-lifestyle-recover-kicks/products/stussy-brown-orm-407-40","text/html; charset=utf-8","200","OK","1.1","Non-Indexable","Canonicalised","https://offlimits.co.in/products/stussy-brown-orm-407-40","max-image-preview:large",""
"https://offlimits.co.in/collections/men-lifestyle-recover-kicks/products/tribe-x-black-matte-ocm-769-02","text/html; charset=utf-8","200","OK","1.1","Non-Indexable","Canonicalised","https://offlimits.co.in/products/tribe-x-black-matte-ocm-769-02","max-image-preview:large",""
"https://offlimits.co.in/collections/women-running-shoes/products/pulsara-for-her-off-white-pink-orw-889-02","text/html; charset=utf-8","200","OK","1.1","Non-Indexable","Canonicalised","https://offlimits.co.in/products/pulsara-for-her-off-white-pink-orw-889-02","max-image-preview:large",""
"https://offlimits.co.in/collections/women-running-shoes/products/speedster-for-her-off-white-light-grey-orw-730-06","text/html; charset=utf-8","200","OK","1.1","Non-Indexable","Canonicalised","https://offlimits.co.in/products/speedster-for-her-off-white-light-grey-orw-730-06","max-image-preview:large",""
"https://offlimits.co.in/collections/men-shorts/products/mens-pol-cns-mesh-shorts-obm-77-01","text/html; charset=utf-8","200","OK","1.1","Non-Indexable","Canonicalised","https://offlimits.co.in/products/mens-pol-cns-mesh-shorts-obm-77-01","max-image-preview:large",""
"https://offlimits.co.in/collections/men-running-shoes/products/gladiator-off-white-orm-661-02","text/html; charset=utf-8","200","OK","1.1","Non-Indexable","Canonicalised","https://offlimits.co.in/products/gladiator-off-white-orm-661-02","max-image-preview:large",""
"https://offlimits.co.in/cdn/shop/products/8905185197441_6.jpg?v=1673515723","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/products/8905185197441_1.jpg?v=1673936816","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/products/8905185197441_4.jpg?v=1673515723","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/collections/men-running-shoes/products/gladiator-off-white-beige-orm-661-17","text/html; charset=utf-8","200","OK","1.1","Non-Indexable","Canonicalised","https://offlimits.co.in/products/gladiator-off-white-beige-orm-661-17","max-image-preview:large",""
"https://offlimits.co.in/cdn/shop/files/7.1_b78994e9-9ce8-4e48-9e31-e94d6f6c2393_80x80.jpg?v=1780573998","image/jpeg","200","OK","1.1","Indexable","","","",""
